Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,ETH,Oil,S&P500,DJI,NASDAQ
2015/4/28,228.968994,229.494995,223.069,225.854996,#N/A,57.06,2114.76,18110.14,5055.419922
2015/4/29,225.591003,227.039993,223.429993,225.807999,#N/A,58.58,2106.85,18035.53,5023.640137
2015/4/30,225.692993,239.563004,224.992996,236.145004,#N/A,59.63,2085.51,17840.52,4941.419922
2015/5/1,235.938995,238.966003,232.078995,232.078995,#N/A,59.15,2108.29,18024.06,5005.390137
2015/5/2,232.341003,235.727005,232.341003,234.929993,#N/A,#N/A,#N/A,#N/A,#N/A
2015/5/3,234.880005,243.240005,234.082993,240.358002,#N/A,#N/A,#N/A,#N/A,#N/A
2015/5/4,240.356003,242.638,237.809998,239.018005,#N/A,58.93,2114.49,18070.4,5016.930176
2015/5/5,238.852005,239.203995,232.054001,236.121002,#N/A,60.4,2089.46,17928.2,4939.330078
2015/5/6,236.248993,236.453995,229.231003,229.781998,#N/A,60.93,2080.15,17841.98,4919.640137
2015/5/7,229.662003,239.104996,228.572998,237.334,#N/A,58.94,2088,17924.06,4945.540039
2015/5/8,237.203995,246.274994,236.274002,243.863007,#N/A,59.39,2116.1,18191.11,5003.549805
2015/5/9,243.768997,247.804001,239.639008,241.832001,#N/A,#N/A,#N/A,#N/A,#N/A
2015/5/10,241.729004,244.067993,238.848999,240.296005,#N/A,#N/A,#N/A,#N/A,#N/A
2015/5/11,240.298996,244.270004,239.376007,242.158005,#N/A,59.25,2105.33,18105.17,4993.569824
2015/5/12,242.145004,242.880997,240.098999,241.112,#N/A,60.75,2099.12,18068.23,4976.189941
2015/5/13,241.397995,243.703995,235.044998,236.376999,#N/A,60.5,2098.48,18060.49,4981.689941
2015/5/14,236.214005,237.798996,234.057007,236.929001,#N/A,59.88,2121.1,18252.24,5050.799805
2015/5/15,236.955002,238.753006,236.794998,237.604996,#N/A,59.69,2122.73,18272.56,5048.290039
2015/5/16,237.643997,237.697006,235.294998,236.153,#N/A,#N/A,#N/A,#N/A,#N/A
2015/5/17,236.009995,238.024994,236.009995,236.802002,#N/A,#N/A,#N/A,#N/A,#N/A
2015/5/18,236.886993,237.210007,232.460007,233.128006,#N/A,59.43,2129.2,18298.88,5078.439941
2015/5/19,233.037003,234.151001,231.817001,231.947006,#N/A,57.26,2127.83,18312.39,5070.029785
2015/5/20,231.889999,234.682999,231.841995,234.018005,#N/A,58.98,2125.85,18285.4,5071.740234
2015/5/21,234.016006,236.242004,233.835007,235.343994,#N/A,60.72,2130.82,18285.74,5090.790039
2015/5/22,235.320999,240.968994,235.059998,240.348007,#N/A,59.72,2126.06,18232.02,5089.359863
2015/5/23,240.285995,241.024994,238.690994,238.871994,#N/A,#N/A,#N/A,#N/A,#N/A
2015/5/24,238.975998,241.977997,238.811005,240.953003,#N/A,59.92,#N/A,#N/A,#N/A
2015/5/25,240.927002,241.020996,236.636993,237.110001,#N/A,59.85,#N/A,#N/A,#N/A
2015/5/26,237.104004,238.242004,235.692001,237.115997,#N/A,58.03,2104.2,18041.54,5032.75
2015/5/27,237.065002,238.636002,236.695007,237.283005,#N/A,57.51,2123.48,18162.99,5106.589844
2015/5/28,237.257004,237.824005,236.651993,237.408005,#N/A,57.68,2120.79,18126.12,5097.97998
2015/5/29,237.376999,237.522003,235.731003,237.095993,#N/A,60.3,2107.39,18010.68,5070.029785
2015/5/30,237.091995,237.093002,232.046005,233.345001,#N/A,#N/A,#N/A,#N/A,#N/A
2015/5/31,233.134995,233.251999,229.542007,230.190002,#N/A,#N/A,#N/A,#N/A,#N/A
2015/6/1,230.233002,231.712997,221.296005,222.925995,#N/A,60.2,2111.73,18040.37,5082.930176
2015/6/2,222.893997,226.416,222.419006,225.802994,#N/A,61.26,2109.6,18011.94,5076.52002
2015/6/3,225.735992,227.404007,223.929993,225.873993,#N/A,59.64,2114.07,18076.27,5099.22998
2015/6/4,225.772003,226.580994,224.054001,224.324005,#N/A,58,2095.84,17905.58,5059.120117
2015/6/5,224.154007,225.968002,223.179001,224.951996,#N/A,59.13,2092.83,17849.46,5068.459961
2015/6/6,225.005005,225.718994,224.378998,225.619003,#N/A,#N/A,#N/A,#N/A,#N/A
2015/6/7,225.595993,226.194,222.651993,222.880997,#N/A,#N/A,#N/A,#N/A,#N/A
2015/6/8,222.878998,229.464005,222.839005,228.488998,#N/A,58.14,2079.28,17766.55,5021.629883
2015/6/9,228.537994,230.953995,227.929001,229.048004,#N/A,60.14,2080.15,17764.04,5013.870117
2015/6/10,228.994995,229.781998,228.009995,228.802994,#N/A,61.43,2105.2,18000.4,5076.689941
2015/6/11,228.854996,230.287003,228.766998,229.705002,#N/A,60.77,2108.86,18039.37,5082.509766
2015/6/12,229.705002,231.057007,229.313004,229.981995,#N/A,59.96,2094.11,17898.84,5051.100098
2015/6/13,229.919998,232.651993,229.210007,232.401993,#N/A,#N/A,#N/A,#N/A,#N/A
2015/6/14,232.442001,234.858002,232.003998,233.542999,#N/A,#N/A,#N/A,#N/A,#N/A
2015/6/15,233.421997,237.835999,233.421997,236.822998,#N/A,59.52,2084.43,17791.17,5029.970215
2015/6/16,236.764999,251.742004,236.121994,250.895004,#N/A,59.97,2096.29,17904.48,5055.549805
2015/6/17,250.822998,256.852997,246.475998,249.283997,#N/A,59.92,2100.44,17935.74,5064.879883
2015/6/18,249.427994,252.108002,244.126999,249.007004,#N/A,60.45,2121.24,18115.84,5132.950195
2015/6/19,249.042999,250.977005,243.787003,244.606003,#N/A,59.61,2109.99,18015.95,5117
2015/6/20,244.529999,245.828003,240.626999,245.212006,#N/A,#N/A,#N/A,#N/A,#N/A
2015/6/21,245.100006,245.223999,241.882004,243.944,#N/A,#N/A,#N/A,#N/A,#N/A
2015/6/22,243.968994,247.917007,243.779007,246.990005,#N/A,59.68,2122.85,18119.78,5153.970215
2015/6/23,246.927002,247.304001,243.132996,244.296005,#N/A,61.01,2124.2,18144.07,5160.089844
2015/6/24,244.281998,244.341003,240.514999,240.514999,#N/A,60.27,2108.58,17966.07,5122.410156
2015/6/25,240.365005,243.332001,240.365005,242.798996,#N/A,59.7,2102.31,17890.36,5112.189941
2015/6/26,242.604004,243.748993,241.552994,243.593994,#N/A,59.63,2101.49,17946.68,5080.509766
2015/6/27,243.548996,251.339005,243.117004,250.990005,#N/A,#N/A,#N/A,#N/A,#N/A
2015/6/28,250.955002,251.171997,247.434006,249.011002,#N/A,#N/A,#N/A,#N/A,#N/A
2015/6/29,248.720993,257.173004,248.580994,257.063995,#N/A,58.33,2057.64,17596.35,4958.470215
2015/6/30,257.036011,267.867004,255.945999,263.071991,#N/A,59.47,2063.11,17619.51,4986.870117
2015/7/1,263.345001,265.171997,255.774002,258.621002,#N/A,56.96,2077.42,17757.91,5013.120117
2015/7/2,258.552002,261.631012,254.115997,255.412003,#N/A,56.93,2076.78,17730.11,5009.209961
2015/7/3,255.459,257.076996,253.505005,256.335999,#N/A,55.52,#N/A,#N/A,#N/A
2015/7/4,256.490997,261.457001,254.199997,260.885986,#N/A,#N/A,#N/A,#N/A,#N/A
2015/7/5,260.804993,274.506012,258.700989,271.912994,#N/A,#N/A,#N/A,#N/A,#N/A
2015/7/6,271.108002,277.421997,267.600006,269.029999,#N/A,52.53,2068.76,17683.58,4991.939941
2015/7/7,269.963013,271.341003,264.832001,266.207001,#N/A,52.33,2081.34,17776.91,4997.459961
2015/7/8,265.981995,272.971008,264.385986,270.785004,#N/A,51.65,2046.68,17515.42,4909.759766
2015/7/9,270.826996,272.334991,267.085999,269.227997,#N/A,52.78,2051.31,17548.62,4922.399902
2015/7/10,269.156006,294.591003,268.802002,284.894012,#N/A,52.74,2076.62,17760.41,4997.700195
2015/7/11,284.880005,298.506012,283.529999,293.11499,#N/A,#N/A,#N/A,#N/A,#N/A
2015/7/12,293.140015,314.394012,292.505005,310.867004,#N/A,#N/A,#N/A,#N/A,#N/A
2015/7/13,310.826996,310.947998,281.010986,292.053986,#N/A,52.2,2099.6,17977.68,5071.509766
2015/7/14,292.033997,296.147003,286.638,287.463989,#N/A,53.04,2108.95,18053.58,5104.890137
2015/7/15,288.045013,293.247986,285.367004,285.82901,#N/A,51.41,2107.4,18050.17,5098.939941
2015/7/16,286.041992,291.183014,275.23999,278.088989,#N/A,50.91,2124.29,18120.25,5163.180176
2015/7/17,278.091003,280.279999,272.042999,279.471985,#N/A,50.89,2126.64,18086.45,5210.140137
2015/7/18,279.330994,282.527008,274.075012,274.901001,#N/A,#N/A,#N/A,#N/A,#N/A
2015/7/19,274.766998,275.670013,272.513,273.614014,#N/A,#N/A,#N/A,#N/A,#N/A
2015/7/20,273.498993,278.980988,272.959991,278.980988,#N/A,50.15,2128.28,18100.41,5218.859863
2015/7/21,278.881989,280.546997,275.419006,275.833008,#N/A,50.36,2119.21,17919.29,5208.120117
2015/7/22,275.657013,277.665985,274.381012,277.221985,#N/A,49.19,2114.15,17851.04,5171.77002
2015/7/23,277.341003,278.110992,275.716003,276.049011,#N/A,48.45,2102.15,17731.92,5146.410156
2015/7/24,276.005005,289.252991,275.253998,288.278015,#N/A,48.14,2079.65,17568.53,5088.629883
2015/7/25,288.164001,290.733002,286.002014,288.696991,#N/A,#N/A,#N/A,#N/A,#N/A
2015/7/26,288.640015,293.052002,287.705994,292.686005,#N/A,#N/A,#N/A,#N/A,#N/A
2015/7/27,292.639008,297.773987,287.450012,293.623993,#N/A,47.39,2067.64,17440.59,5039.779785
2015/7/28,293.632996,296.648987,293.423004,294.427002,#N/A,47.98,2093.25,17630.27,5089.209961
2015/7/29,294.484009,294.536011,288.777008,289.589996,#N/A,48.79,2108.57,17751.39,5111.72998
2015/7/30,289.102997,290.126007,286.567993,287.721985,#N/A,48.52,2108.63,17745.98,5128.779785
2015/7/31,287.696014,288.959015,282.343994,284.649994,#N/A,47.12,2103.84,17689.86,5128.279785
2015/8/1,284.686005,284.932007,278.112,281.601013,#N/A,#N/A,#N/A,#N/A,#N/A
2015/8/2,280.449005,283.032013,277.528992,282.614014,#N/A,#N/A,#N/A,#N/A,#N/A
2015/8/3,282.806,285.471008,280.233002,281.22699,#N/A,45.17,2098.04,17598.2,5115.379883
2015/8/4,281.225006,285.714996,281.225006,285.217987,#N/A,45.74,2093.32,17550.69,5105.549805
2015/8/5,284.846985,285.501007,281.488007,281.881989,#N/A,45.15,2099.84,17540.47,5139.939941
2015/8/6,281.906006,281.906006,278.403015,278.576996,#N/A,44.66,2083.56,17419.75,5056.439941
2015/8/7,278.740997,280.391998,276.365997,279.584991,2.77,43.87,2077.57,17373.38,5043.540039
2015/8/8,279.742004,279.928009,260.709991,260.997009,0.7533,#N/A,#N/A,#N/A,#N/A
2015/8/9,261.115997,267.002991,260.467987,265.083008,0.7019,#N/A,#N/A,#N/A,#N/A
2015/8/10,265.477997,267.032013,262.596008,264.470001,0.7084,44.96,2104.18,17615.17,5101.799805
2015/8/11,264.34201,270.385986,264.093994,270.385986,1.07,43.08,2084.07,17402.84,5036.790039
2015/8/12,270.597992,270.673004,265.468994,266.376007,1.22,43.3,2086.05,17402.51,5044.390137
2015/8/13,266.183014,266.231995,262.841003,264.079987,1.83,42.23,2083.39,17408.25,5033.560059
2015/8/14,264.131989,267.466003,261.477997,265.679993,1.83,42.5,2091.54,17477.4,5048.240234
2015/8/15,265.528992,266.666992,261.29599,261.550995,1.69,#N/A,#N/A,#N/A,#N/A
2015/8/16,261.865997,262.440002,257.040985,258.506989,1.57,#N/A,#N/A,#N/A,#N/A
2015/8/17,258.48999,260.505005,257.117004,257.976013,1.2,41.87,2102.44,17545.18,5091.700195
2015/8/18,257.925995,257.993011,211.078995,211.078995,1.09,42.62,2096.92,17511.34,5059.350098
2015/8/19,225.671005,237.408997,222.766006,226.684006,1.26,40.8,2079.61,17348.73,5019.049805
2015/8/20,226.899002,237.365005,226.899002,235.350006,1.46,41.14,2035.73,16990.69,4877.490234
2015/8/21,235.354996,236.432007,231.723999,232.569,1.4,40.45,1970.89,16459.75,4706.040039
2015/8/22,232.662003,234.957001,222.703995,230.389999,1.38,#N/A,#N/A,#N/A,#N/A
2015/8/23,230.376007,232.705002,225.580002,228.169006,1.35,#N/A,#N/A,#N/A,#N/A
2015/8/24,228.112,228.139008,210.442993,210.494995,1.23,38.24,1893.21,15871.35,4526.25
2015/8/25,210.067993,226.320999,199.567001,221.608994,1.14,39.31,1867.61,15666.44,4506.490234
2015/8/26,222.076004,231.182999,220.203995,225.830994,1.16,38.6,1940.51,16285.51,4697.540039
2015/8/27,226.050003,228.643005,223.684006,224.768997,1.15,42.56,1987.66,16654.77,4812.709961
2015/8/28,224.701004,235.218994,220.925995,231.395996,1.19,45.22,1988.87,16643.01,4828.319824
2015/8/29,231.548996,233.222,227.330002,229.779999,1.18,#N/A,#N/A,#N/A,#N/A
2015/8/30,229.895004,232.067993,226.246994,228.761002,1.32,#N/A,#N/A,#N/A,#N/A
2015/8/31,229.113998,231.955994,225.914993,230.056,1.36,49.2,1972.18,16528.03,4776.509766
2015/9/1,230.255997,231.216003,226.860001,228.121002,1.35,45.41,1913.85,16058.35,4636.100098
2015/9/2,228.026993,230.576996,226.475006,229.283997,1.29,46.25,1948.86,16351.38,4749.97998
2015/9/3,229.324005,229.604996,226.667007,227.182999,1.26,46.75,1951.13,16374.76,4733.5
2015/9/4,227.214996,230.899994,227.050995,230.298004,1.27,46.05,1921.22,16102.38,4683.919922
2015/9/5,230.199005,236.143005,229.442993,235.018997,1.34,#N/A,#N/A,#N/A,#N/A
2015/9/6,234.869995,242.912003,234.681,239.839996,1.3,45.72,#N/A,#N/A,#N/A
2015/9/7,239.934006,242.106003,238.722,239.847,1.25,44.7,#N/A,#N/A,#N/A
2015/9/8,239.845993,245.781006,239.677994,243.606995,1.24,45.94,1969.41,16492.68,4811.930176
2015/9/9,243.414993,244.416,237.820999,238.167999,1.21,44.15,1942.04,16253.57,4756.529785
2015/9/10,238.335999,241.292999,235.791,238.477005,1.17,45.92,1952.29,16330.4,4796.25
2015/9/11,238.328995,241.169006,238.328995,240.106995,0.983,44.63,1961.05,16433.09,4822.339844
2015/9/12,239.854996,240.123993,234.753998,235.229004,1.04,#N/A,#N/A,#N/A,#N/A
2015/9/13,235.242004,235.934998,229.332001,230.511993,0.936,#N/A,#N/A,#N/A,#N/A
2015/9/14,230.608994,232.440002,227.960999,230.643997,0.8756,44,1953.03,16370.96,4805.759766
2015/9/15,230.492004,259.182007,229.822006,230.304001,0.9444,44.59,1978.09,16599.85,4860.52002
2015/9/16,230.25,231.214996,227.401993,229.091003,0.9072,47.15,1995.31,16739.95,4889.240234
2015/9/17,229.076004,230.285004,228.925995,229.809998,0.8742,46.9,1990.2,16674.74,4893.950195
2015/9/18,233.520996,234.352997,232.184998,232.975006,0.8537,44.68,1958.03,16384.58,4827.22998
2015/9/19,232.858002,233.205002,231.089005,231.492996,0.8824,#N/A,#N/A,#N/A,#N/A
2015/9/20,231.399002,232.365005,230.910004,231.212006,0.9384,#N/A,#N/A,#N/A,#N/A
2015/9/21,231.216995,231.216995,226.520996,227.085007,0.919,46.68,1966.97,16510.19,4828.950195
2015/9/22,226.968994,232.386002,225.117004,230.617996,0.9018,45.83,1942.74,16330.47,4756.720215
2015/9/23,230.936005,231.835007,229.591003,230.283005,0.8934,44.48,1938.76,16279.89,4752.740234
2015/9/24,230.358002,235.649002,230.294998,234.529007,0.8136,44.91,1932.24,16201.32,4734.47998
2015/9/25,234.362,237.427002,233.684006,235.143997,0.7362,45.7,1931.34,16314.67,4686.5
2015/9/26,235.076004,235.403,233.358002,234.339996,0.786,#N/A,#N/A,#N/A,#N/A
2015/9/27,234.139008,234.526001,232.475998,232.757004,0.7208,#N/A,#N/A,#N/A,#N/A
2015/9/28,232.835999,239.339005,232.466995,239.141998,0.5829,44.43,1881.77,16001.89,4543.970215
2015/9/29,239.016006,239.802002,235.927994,236.686996,0.6611,45.23,1884.09,16049.13,4517.319824
2015/9/30,236.639999,237.733994,235.628998,236.059998,0.7386,45.09,1920.03,16284.7,4620.160156
2015/10/1,236.003998,238.445007,235.615997,237.548996,0.6902,44.74,1923.82,16272.01,4627.080078
2015/10/2,237.264008,238.541,236.602997,237.292999,0.6786,45.54,1951.36,16472.37,4707.779785
2015/10/3,237.201996,239.315002,236.944,238.729996,0.6872,#N/A,#N/A,#N/A,#N/A
2015/10/4,238.531006,238.968002,237.940002,238.259003,0.6684,#N/A,#N/A,#N/A,#N/A
2015/10/5,238.147003,240.382996,237.035004,240.382996,0.6286,46.26,1987.05,16776.43,4781.259766
2015/10/6,240.363998,246.934998,240.136002,246.063004,0.6506,48.53,1979.92,16790.19,4748.359863
2015/10/7,246.169998,246.681,242.585007,242.968994,0.6094,47.81,1995.83,16912.29,4791.149902
2015/10/8,243.074997,244.251007,242.179001,242.304001,0.6217,49.43,2013.43,17050.75,4810.790039
2015/10/9,242.498001,244.227997,242.121994,243.931,0.6506,49.63,2014.89,17084.49,4830.470215
2015/10/10,243.740005,245.319,243.074005,244.940994,0.6279,#N/A,#N/A,#N/A,#N/A
2015/10/11,244.742004,247.242996,244.151993,247.050003,0.635,#N/A,#N/A,#N/A,#N/A
2015/10/12,246.875,247.453995,245.179001,245.307999,0.626,47.1,2017.46,17131.86,4838.640137
2015/10/13,245.199997,250.235992,243.757004,249.507996,0.6077,46.66,2003.69,17081.89,4796.609863
2015/10/14,249.492996,254.274994,248.903,251.988998,0.523,46.64,1994.24,16924.75,4782.850098
2015/10/15,252.106995,255.962006,252.046005,254.320007,0.5619,46.38,2023.86,17141.75,4870.100098
2015/10/16,254.296005,266.13501,253.925995,262.868988,0.5365,47.26,2033.11,17215.97,4886.689941
2015/10/17,262.747009,273.578003,262.367004,270.640015,0.5472,#N/A,#N/A,#N/A,#N/A
2015/10/18,270.907013,271.667999,260.777008,261.643005,0.5177,#N/A,#N/A,#N/A,#N/A
2015/10/19,261.860992,264.820007,260.950989,263.437012,0.489,45.89,2033.66,17230.54,4905.470215
2015/10/20,263.571991,270.834991,263.22699,269.463013,0.4348,45.55,2030.77,17217.11,4880.970215
2015/10/21,269.306,270.769989,263.838989,266.272003,0.4473,45.2,2018.94,17168.61,4840.120117
2015/10/22,266.496002,276.51001,266.13501,274.02301,0.5677,45.38,2052.51,17489.16,4920.049805
2015/10/23,273.648987,278.68399,273.542999,276.496002,0.5397,44.6,2075.15,17646.7,5031.859863
2015/10/24,276.503998,281.705994,276.503998,281.653992,0.5636,#N/A,#N/A,#N/A,#N/A
2015/10/25,281.445007,294.05899,281.445007,283.679993,0.616,#N/A,#N/A,#N/A,#N/A
2015/10/26,283.627991,285.299988,280.51001,285.299988,0.7313,43.98,2071.18,17623.05,5034.700195
2015/10/27,285.181,296.212006,285.007996,293.787994,0.8696,43.2,2065.89,17581.43,5030.149902
2015/10/28,293.703003,306.330994,293.703003,304.618011,1,45.94,2090.35,17779.52,5095.689941
2015/10/29,304.324005,318.170013,301.822998,313.855011,1.21,46.06,2089.41,17755.8,5074.27002
2015/10/30,313.942993,334.169006,313.940002,328.015015,1.04,46.59,2079.36,17663.54,5053.75
2015/10/31,328.511993,332.777008,309.251007,314.165985,0.9166,#N/A,#N/A,#N/A,#N/A
2015/11/1,315.005005,327.471985,311.881012,325.431,1.06,#N/A,#N/A,#N/A,#N/A
2015/11/2,325.941986,365.359985,323.209015,361.188995,0.9898,46.14,2104.05,17828.76,5127.149902
2015/11/3,361.872986,417.899994,357.647003,403.416992,1.01,47.9,2109.79,17918.15,5145.129883
2015/11/4,403.664001,495.562012,380.548004,411.562988,0.899,46.32,2102.31,17867.58,5142.47998
2015/11/5,408.076996,447.561005,374.580994,386.354004,0.8956,45.2,2099.93,17863.43,5127.740234
2015/11/6,388.046997,395.835999,354.024994,374.470001,0.926,44.29,2099.2,17910.33,5147.120117
2015/11/7,374.269012,390.585999,372.433014,386.481995,0.928,#N/A,#N/A,#N/A,#N/A
2015/11/8,384.278015,389.894989,368.700012,373.368011,1.03,#N/A,#N/A,#N/A,#N/A
2015/11/9,374.324005,385.278015,362.894989,380.256989,0.9993,43.87,2078.58,17730.48,5095.299805
2015/11/10,379.984009,381.386993,329.108002,336.819,0.9343,44.21,2081.72,17758.21,5083.240234
2015/11/11,339.820007,340.584991,300.997009,311.084015,0.7918,42.93,2075,17702.22,5067.02002
2015/11/12,314.07901,345.080994,313.355988,338.152008,0.8957,41.75,2045.97,17448.07,5005.080078
2015/11/13,338.497986,340.914001,326.075012,336.752991,0.9041,40.74,2023.04,17245.24,4927.879883
2015/11/14,336.623993,338.181,329.970001,332.906006,0.8888,#N/A,#N/A,#N/A,#N/A
2015/11/15,333.050995,334.661987,317.48999,320.165985,0.9064,#N/A,#N/A,#N/A,#N/A
2015/11/16,319.734985,331.626007,315.904999,330.751007,0.929,41.74,2053.19,17483.01,4984.620117
2015/11/17,330.362,338.350006,329.614014,335.093994,1.01,40.67,2050.44,17489.5,4986.02002
2015/11/18,334.592987,336.531006,330.640015,334.589996,0.9933,40.75,2083.58,17737.16,5075.200195
2015/11/19,334.678986,335.334015,325.27301,326.148987,0.9555,40.54,2081.24,17732.75,5073.640137
2015/11/20,326.411011,326.472992,312.21701,322.022003,0.9249,40.39,2089.17,17823.81,5104.919922
2015/11/21,322.09201,328.158997,319.595001,326.927002,0.9761,#N/A,#N/A,#N/A,#N/A
2015/11/22,326.975006,327.01001,321.259003,324.536011,0.968,#N/A,#N/A,#N/A,#N/A
2015/11/23,324.350006,325.118011,321.290009,323.04599,0.947,41.75,2086.59,17792.68,5102.47998
2015/11/24,323.014008,323.058014,318.118011,320.04599,0.9002,42.87,2089.14,17812.19,5102.810059
2015/11/25,320.045013,329.134003,316.769989,328.205994,0.8635,43.04,2088.87,17813.39,5116.140137
2015/11/26,328.303009,366.756989,328.229004,352.68399,0.8842,42.59,#N/A,#N/A,#N/A
2015/11/27,351.860992,363.588989,347.869995,358.041992,0.868,41.71,2090.11,17798.49,5127.52002
2015/11/28,357.140991,359.536011,352.171997,357.381012,0.9157,#N/A,#N/A,#N/A,#N/A
2015/11/29,357.471985,371.938995,355.665985,371.294006,0.8786,#N/A,#N/A,#N/A,#N/A
2015/11/30,371.437012,382.363007,370.382996,377.321014,0.8731,41.65,2080.41,17719.92,5108.669922
2015/12/1,377.414001,378.931,356.562988,362.488007,0.8748,41.85,2102.63,17888.35,5156.310059
2015/12/2,361.845001,362.231995,349.464996,359.187012,0.8212,39.94,2079.51,17729.68,5123.220215
2015/12/3,359.330994,370.274994,357.411987,361.04599,0.8121,41.08,2049.62,17477.67,5037.529785
2015/12/4,361.261993,363.515991,355.756989,363.183014,0.84,39.97,2091.69,17847.63,5142.27002
2015/12/5,363.721008,389.785004,363.229004,388.949005,0.8624,#N/A,#N/A,#N/A,#N/A
2015/12/6,389.554993,402.80899,387.088989,388.78299,0.8355,#N/A,#N/A,#N/A,#N/A
2015/12/7,389.977997,399.968994,385.411011,395.536011,0.8113,37.65,2077.07,17730.51,5101.810059
2015/12/8,395.753998,415.562988,389.950012,415.562988,0.8221,37.51,2063.59,17568,5098.240234
2015/12/9,414.44101,423.119995,406.290985,417.562988,0.7922,37.16,2047.62,17492.3,5022.870117
2015/12/10,417.988007,419.509003,411.548004,415.479004,0.8404,36.76,2052.23,17574.75,5045.169922
2015/12/11,415.281006,451.937988,415.281006,451.937988,0.9298,35.62,2012.37,17265.21,4933.470215
2015/12/12,452.334991,469.102997,410.740997,434.997009,0.977,#N/A,#N/A,#N/A,#N/A
2015/12/13,431.660004,441.679993,426.268005,433.755005,0.9529,#N/A,#N/A,#N/A,#N/A
2015/12/14,433.272003,447.141998,430.455994,444.182007,0.993,36.31,2021.94,17368.5,4952.22998
2015/12/15,443.877991,465.321014,443.877991,465.321014,1.01,37.35,2043.41,17524.91,4995.359863
2015/12/16,465.208008,465.208008,443.851013,454.93399,0.9912,35.52,2073.07,17749.09,5071.129883
2015/12/17,454.777008,457.859985,448.858002,456.078003,0.9407,34.95,2041.89,17495.84,5002.549805
2015/12/18,455.846985,465.177002,454.940002,463.615997,0.9201,34.73,2005.55,17128.55,4923.080078
2015/12/19,463.552002,465.580994,456.765015,462.321991,0.9081,#N/A,#N/A,#N/A,#N/A
2015/12/20,462.234009,462.644989,434.338013,442.684998,0.9039,#N/A,#N/A,#N/A,#N/A
2015/12/21,442.838013,444.729004,427.312012,438.639008,0.9008,34.74,2021.15,17251.62,4968.919922
2015/12/22,437.436005,443.687988,435.515991,436.571991,0.8642,36.14,2038.97,17417.27,5001.109863
2015/12/23,436.720001,444.528992,436.618988,442.401001,0.8581,37.5,2064.29,17602.61,5045.930176
2015/12/24,443.091003,458.455994,443.076996,454.984985,0.8633,38.1,2060.99,17552.17,5048.490234
2015/12/25,454.855011,458.304993,452.075012,455.653015,0.8704,#N/A,#N/A,#N/A,#N/A
2015/12/26,455.756012,457.489014,405.76001,417.273987,0.8546,#N/A,#N/A,#N/A,#N/A
2015/12/27,416.514008,424.006989,408.882996,422.822998,0.8564,#N/A,#N/A,#N/A,#N/A
2015/12/28,423.342987,429.769012,418.480988,422.278992,0.845,36.81,2056.5,17528.27,5040.990234
2015/12/29,422.097992,432.983002,420.627014,432.983002,0.8731,37.87,2078.36,17720.98,5107.939941
2015/12/30,433.299988,434.386993,422.084015,426.619995,0.912,36.6,2063.36,17603.87,5065.850098
2015/12/31,425.875,432.92099,418.734985,430.566986,0.9335,37.04,2043.94,17425.03,5007.410156
2016/1/1,430.721008,436.246002,427.515015,434.334015,0.948,#N/A,#N/A,#N/A,#N/A
2016/1/2,434.622009,436.062012,431.869995,433.437988,0.9371,#N/A,#N/A,#N/A,#N/A
2016/1/3,433.578003,433.743011,424.705994,430.010986,0.9719,#N/A,#N/A,#N/A,#N/A
2016/1/4,430.061005,434.516998,429.084015,433.091003,0.9545,36.76,2012.66,17148.94,4903.089844
2016/1/5,433.069,434.182007,429.675995,431.959991,0.9502,35.97,2016.71,17158.66,4891.430176
2016/1/6,431.855988,431.855988,426.341003,429.105011,0.9509,33.97,1990.26,16906.51,4835.759766
2016/1/7,430.010986,458.765991,429.076996,458.048004,0.942,33.27,1943.09,16514.1,4689.430176
2016/1/8,457.537994,462.93399,447.937988,453.230011,0.9868,33.16,1922.03,16346.45,4643.629883
2016/1/9,453.382996,454.640015,446.889008,447.610992,0.9868,#N/A,#N/A,#N/A,#N/A
2016/1/10,448.238007,448.30899,440.351013,447.990997,0.9992,#N/A,#N/A,#N/A,#N/A
2016/1/11,448.697998,450.661987,443.855011,448.428009,1.06,31.41,1923.67,16398.57,4637.990234
2016/1/12,448.182007,448.182007,435.690002,435.690002,1.14,30.44,1938.68,16516.22,4685.919922
2016/1/13,434.665009,435.186005,424.442993,432.371002,1.13,30.48,1890.28,16151.41,4526.060059
2016/1/14,432.287994,433.324005,427.845001,430.306,1.19,31.2,1921.84,16379.05,4615
2016/1/15,430.255005,430.255005,364.330994,364.330994,1.21,29.42,1880.33,15988.08,4488.419922
2016/1/16,365.072998,390.557007,354.914001,387.536011,1.22,#N/A,#N/A,#N/A,#N/A
2016/1/17,387.152008,390.964996,380.09201,382.299011,1.33,29.75,#N/A,#N/A,#N/A
2016/1/18,381.733002,388.104004,376.665009,387.167999,1.43,30.02,#N/A,#N/A,#N/A
2016/1/19,387.026001,387.730011,378.971985,380.148987,1.37,28.46,1881.33,16016.02,4476.950195
2016/1/20,379.73999,425.266998,376.598999,420.230011,1.53,26.55,1859.33,15766.74,4471.689941
2016/1/21,419.631989,422.877014,406.299988,410.261993,1.55,29.53,1868.99,15882.68,4472.060059
2016/1/22,409.751007,410.410004,375.282013,382.492004,1.5,32.19,1906.9,16093.51,4591.180176
2016/1/23,382.43399,394.542999,381.980988,387.490997,1.97,#N/A,#N/A,#N/A,#N/A
